DATE,TX,Q_TX,TN,Q_TN,TG,Q_TG,SS,Q_SS,SD,Q_SD,RR,Q_RR,QQ,Q_QQ,PP,Q_PP,HU,Q_HU,CC,Q_CC
20200302,106.0,0,38.0,0,70.0,0,34.0,0,0.0,0,0.0,0,137.0,0,9904.0,0,78.0,0,5.0,0
20200303,83.0,0,14.0,0,60.0,0,27.0,0,0.0,0,8.0,0,106.0,0,10025.0,0,78.0,0,3.0,0
20200304,61.0,0,-1.0,0,41.0,0,0.0,0,0.0,0,56.0,0,92.0,0,10074.0,0,90.0,0,8.0,0
20200305,101.0,0,39.0,0,50.0,0,0.0,0,0.0,0,102.0,0,54.0,0,9951.0,0,93.0,0,8.0,0
20200306,133.0,0,23.0,0,62.0,0,87.0,0,0.0,0,0.0,0,41.0,0,10053.0,0,71.0,0,4.0,0
20200307,143.0,0,16.0,0,75.0,0,2.0,0,0.0,0,4.0,0,165.0,0,10150.0,0,82.0,0,7.0,0
20200308,132.0,0,63.0,0,103.0,0,46.0,0,0.0,0,22.0,0,96.0,0,10060.0,0,79.0,0,6.0,0
20200309,160.0,0,45.0,0,88.0,0,16.0,0,0.0,0,76.0,0,120.0,0,10111.0,0,81.0,0,5.0,0
20200310,154.0,0,63.0,0,112.0,0,2.0,0,0.0,0,0.0,0,79.0,0,10048.0,0,,9,8.0,0
20200311,109.0,1,79.0,0,117.0,1,46.0,0,0.0,0,18.0,0,18.0,0,10093.0,0,,9,4.0,0
20200312,130.0,0,44.0,0,77.0,0,67.0,0,0.0,0,14.0,0,147.0,0,10101.0,0,66.0,0,4.0,0
20200313,136.0,0,46.0,0,88.0,0,30.0,0,0.0,0,36.0,0,144.0,0,10174.0,0,67.0,0,6.0,0
20200314,122.0,0,65.0,0,101.0,0,13.0,0,0.0,0,0.0,0,115.0,0,10136.0,0,82.0,0,8.0,0
20200315,129.0,0,91.0,0,107.0,0,0.0,0,0.0,0,22.0,0,104.0,0,10085.0,0,84.0,0,8.0,0
20200316,136.0,0,28.0,0,78.0,0,102.0,0,0.0,0,0.0,0,73.0,0,10211.0,0,73.0,0,2.0,0
20200317,156.0,0,44.0,0,90.0,0,6.0,0,0.0,0,0.0,0,198.0,0,10272.0,0,82.0,0,5.0,0
20200318,79.0,1,94.0,1,125.0,1,3.0,0,0.0,0,10.0,0,88.0,0,10247.0,0,82.0,0,8.0,0
20200319,101.0,0,60.0,0,70.0,0,0.0,0,0.0,0,6.0,0,65.0,0,10262.0,0,94.0,0,8.0,0
20200320,109.0,0,59.0,0,80.0,0,11.0,0,0.0,0,0.0,0,35.0,0,10285.0,0,69.0,0,7.0,0
20200321,113.0,0,38.0,0,73.0,0,89.0,0,0.0,0,0.0,0,130.0,0,10264.0,0,62.0,0,2.0,0
20200322,139.0,0,33.0,0,73.0,0,97.0,0,0.0,0,0.0,0,229.0,1,10265.0,0,63.0,0,1.0,0
20200323,155.0,0,18.0,0,78.0,0,114.0,0,0.0,0,0.0,0,238.0,1,10266.0,0,54.0,0,0.0,0
20200324,142.0,0,4.0,0,80.0,0,114.0,0,0.0,0,0.0,0,244.0,1,10257.0,0,54.0,0,0.0,0
20200325,139.0,0,1.0,0,72.0,0,116.0,0,0.0,0,0.0,0,239.0,1,10245.0,0,50.0,0,0.0,0
20200326,139.0,0,10.0,0,75.0,0,111.0,0,0.0,0,0.0,0,247.0,1,10233.0,0,53.0,0,0.0,0
20200327,118.0,0,14.0,0,77.0,0,109.0,0,0.0,0,0.0,0,241.0,1,10239.0,0,61.0,0,0.0,0
20200328,81.0,0,44.0,0,81.0,0,47.0,0,0.0,0,0.0,0,231.0,0,10290.0,0,65.0,0,3.0,0
20200329,107.0,0,34.0,0,58.0,0,58.0,0,0.0,0,0.0,0,160.0,0,10377.0,0,54.0,0,5.0,0
20200330,113.0,0,20.0,0,63.0,0,10.0,0,0.0,0,0.0,0,158.0,0,10346.0,0,70.0,0,7.0,0
20200331,93.0,0,25.0,0,69.0,0,54.0,0,0.0,0,0.0,0,105.0,0,10314.0,0,68.0,0,2.0,0
20200401,140.0,0,-9.0,0,42.0,0,35.0,0,0.0,0,0.0,0,162.0,0,10240.0,0,66.0,0,5.0,0
20200402,142.0,0,54.0,0,97.0,0,17.0,0,0.0,0,0.0,0,129.0,0,10161.0,0,66.0,0,7.0,0
20200403,165.0,0,68.0,0,105.0,0,45.0,0,0.0,0,0.0,0,138.0,0,10178.0,0,65.0,0,5.0,0
20200404,217.0,0,27.0,0,96.0,0,88.0,0,0.0,0,0.0,0,183.0,0,10200.0,0,66.0,0,2.0,0
20200405,183.0,0,59.0,0,138.0,0,115.0,0,0.0,0,6.0,0,241.0,0,10136.0,0,51.0,0,0.0,0
20200406,200.0,0,104.0,0,143.0,0,45.0,0,0.0,0,0.0,0,274.0,1,10174.0,0,63.0,0,5.0,0
20200407,219.0,0,45.0,0,122.0,0,93.0,0,0.0,0,0.0,0,189.0,0,10285.0,0,60.0,0,2.0,0
20200408,232.0,0,98.0,0,158.0,0,32.0,0,0.0,0,0.0,0,232.0,0,10246.0,0,62.0,0,6.0,0
20200409,242.0,0,85.0,0,158.0,0,104.0,0,0.0,0,0.0,0,185.0,0,10247.0,0,61.0,0,1.0,0
20200410,250.0,0,87.0,0,164.0,0,115.0,0,0.0,0,0.0,0,264.0,0,10246.0,0,61.0,0,0.0,0
20200411,248.0,0,90.0,0,170.0,0,89.0,0,0.0,0,0.0,0,268.0,0,10220.0,0,57.0,0,3.0,0
20200412,118.0,1,95.0,0,171.0,1,94.0,0,0.0,0,0.0,0,248.0,0,10146.0,0,56.0,0,2.0,0
20200413,134.0,0,76.0,0,97.0,0,79.0,0,0.0,0,0.0,0,241.0,0,10254.0,0,58.0,0,4.0,0
20200414,191.0,0,32.0,0,83.0,0,125.0,0,0.0,0,0.0,0,253.0,0,10285.0,0,53.0,0,2.0,0
20200415,196.0,0,25.0,0,108.0,0,127.0,0,0.0,0,0.0,0,305.0,1,10224.0,0,56.0,0,0.0,0
20200416,147.0,0,46.0,0,121.0,0,64.0,0,0.0,0,0.0,0,289.0,1,10162.0,0,62.0,0,3.0,0
20200417,161.0,0,90.0,0,118.0,0,21.0,0,0.0,0,170.0,0,187.0,0,10167.0,0,70.0,0,6.0,0
20200418,185.0,0,64.0,0,112.0,0,31.0,0,0.0,0,0.0,0,121.0,0,10179.0,0,81.0,0,6.0,0
20200419,185.0,0,62.0,0,123.0,0,106.0,0,0.0,0,0.0,0,190.0,0,10200.0,0,63.0,0,2.0,0
20200420,188.0,0,56.0,0,121.0,0,127.0,0,0.0,0,0.0,0,307.0,1,10174.0,0,55.0,0,0.0,0
20200421,214.0,0,82.0,0,135.0,0,129.0,0,0.0,0,0.0,0,320.0,1,10167.0,0,50.0,0,0.0,0
20200422,241.0,0,71.0,0,142.0,0,125.0,0,0.0,0,0.0,0,324.0,1,10193.0,0,53.0,0,0.0,0
20200423,219.0,0,66.0,0,153.0,0,116.0,0,0.0,0,0.0,0,316.0,1,10193.0,0,56.0,0,0.0,0
20200424,168.0,0,78.0,0,148.0,0,123.0,0,0.0,0,0.0,0,311.0,1,10159.0,0,54.0,0,0.0,0
20200425,206.0,0,68.0,0,118.0,0,101.0,0,0.0,0,0.0,0,312.0,1,10152.0,0,68.0,0,2.0,0
20200426,186.0,0,42.0,0,124.0,0,130.0,0,0.0,0,0.0,0,316.0,1,10120.0,0,61.0,0,1.0,0
20200427,112.0,1,70.0,0,128.0,1,30.0,0,0.0,0,84.0,0,309.0,0,10075.0,0,66.0,0,5.0,0
20200428,142.0,0,72.0,0,92.0,0,0.0,0,0.0,0,62.0,0,180.0,0,10046.0,0,91.0,0,8.0,0
20200429,142.0,0,72.0,0,107.0,0,15.0,0,0.0,0,18.0,0,51.0,0,10014.0,0,83.0,0,7.0,0
20200430,155.0,0,62.0,0,102.0,0,33.0,0,0.0,0,42.0,0,161.0,0,9951.0,0,83.0,0,5.0,0
20200501,176.0,0,74.0,0,114.0,0,60.0,0,0.0,0,2.0,0,172.0,0,9996.0,0,73.0,0,5.0,0
20200502,152.0,0,57.0,0,117.0,0,120.0,0,0.0,0,0.0,0,259.0,0,10107.0,0,62.0,0,2.0,0
20200503,178.0,0,86.0,0,119.0,0,0.0,0,0.0,0,2.0,0,311.0,0,10159.0,0,70.0,0,8.0,0
20200504,154.0,0,97.0,0,138.0,0,73.0,0,0.0,0,0.0,0,142.0,0,10193.0,0,64.0,0,4.0,0
20200505,187.0,0,79.0,0,117.0,0,116.0,0,0.0,0,0.0,0,270.0,0,10213.0,0,59.0,0,2.0,0
20200506,231.0,0,50.0,0,118.0,0,134.0,0,0.0,0,0.0,0,356.0,1,10253.0,0,60.0,0,0.0,0
20200507,242.0,0,59.0,0,145.0,0,126.0,0,0.0,0,0.0,0,358.0,1,10225.0,0,61.0,0,1.0,0
20200508,249.0,0,100.0,0,171.0,0,120.0,0,0.0,0,0.0,0,335.0,0,10177.0,0,52.0,0,3.0,0
20200509,179.0,0,105.0,0,177.0,0,124.0,0,0.0,0,0.0,0,327.0,0,10124.0,0,50.0,0,1.0,0
20200510,126.0,1,116.0,0,148.0,1,33.0,0,0.0,0,0.0,0,320.0,0,10109.0,0,65.0,0,5.0,0
20200511,162.0,0,47.0,0,87.0,0,70.0,0,0.0,0,0.0,0,170.0,0,10199.0,0,50.0,0,4.0,0
20200512,133.0,0,23.0,0,92.0,0,84.0,0,0.0,0,0.0,0,278.0,0,10207.0,0,54.0,0,3.0,0
20200513,147.0,0,61.0,0,97.0,0,41.0,0,0.0,0,0.0,0,293.0,0,10177.0,0,55.0,0,5.0,0
20200514,196.0,0,30.0,0,88.0,0,116.0,0,0.0,0,0.0,0,262.0,0,10228.0,0,56.0,0,2.0,0
20200515,190.0,0,31.0,0,113.0,0,110.0,0,0.0,0,0.0,0,344.0,0,10240.0,0,57.0,0,1.0,0
20200516,211.0,0,76.0,0,133.0,0,57.0,0,0.0,0,0.0,0,311.0,0,10244.0,0,53.0,0,6.0,0
20200517,239.0,0,77.0,0,144.0,0,85.0,0,0.0,0,0.0,0,278.0,0,10239.0,0,57.0,0,4.0,0
20200518,260.0,0,102.0,0,171.0,0,111.0,0,0.0,0,0.0,0,305.0,0,10236.0,0,54.0,0,3.0,0
20200519,278.0,0,116.0,0,188.0,0,118.0,0,0.0,0,0.0,0,362.0,1,10231.0,0,59.0,0,2.0,0
20200520,274.0,0,130.0,0,204.0,0,140.0,0,0.0,0,0.0,0,364.0,1,10212.0,0,50.0,0,0.0,0
20200521,232.0,0,130.0,0,202.0,0,117.0,0,0.0,0,0.0,0,380.0,1,10187.0,0,48.0,0,2.0,0
20200522,199.0,0,167.0,0,199.0,0,75.0,0,0.0,0,0.0,0,354.0,0,10153.0,0,51.0,0,5.0,0
20200523,225.0,0,112.0,0,156.0,0,102.0,0,0.0,0,16.0,0,304.0,0,10225.0,0,56.0,0,3.0,0
20200524,261.0,0,104.0,0,164.0,0,65.0,0,0.0,0,0.0,0,320.0,0,10304.0,0,58.0,0,4.0,0
20200525,265.0,0,101.0,0,181.0,0,136.0,0,0.0,0,0.0,0,305.0,0,10343.0,0,52.0,0,0.0,0
20200526,263.0,0,116.0,0,191.0,0,120.0,0,0.0,0,0.0,0,386.0,1,10353.0,0,51.0,0,1.0,0
20200527,226.0,0,137.0,0,200.0,0,92.0,0,0.0,0,0.0,0,343.0,0,10351.0,0,51.0,0,4.0,0
20200528,243.0,0,116.0,0,171.0,0,134.0,0,0.0,0,0.0,0,340.0,0,10337.0,0,50.0,0,1.0,0
20200529,257.0,0,110.0,0,176.0,0,137.0,0,0.0,0,0.0,0,395.0,1,10276.0,0,44.0,0,0.0,0
20200530,253.0,0,99.0,0,178.0,0,133.0,0,0.0,0,0.0,0,397.0,1,10231.0,0,49.0,0,1.0,0
20200531,268.0,0,124.0,0,189.0,0,137.0,0,0.0,0,0.0,0,398.0,1,10225.0,0,44.0,0,0.0,0
20200601,254.0,0,113.0,0,191.0,0,136.0,0,0.0,0,0.0,0,399.0,1,10224.0,0,50.0,0,0.0,0
20200602,192.0,0,123.0,0,189.0,0,131.0,0,0.0,0,0.0,0,394.0,1,10186.0,0,46.0,0,1.0,0
20200603,166.0,0,136.0,0,164.0,0,0.0,0,0.0,0,4.0,0,348.0,0,10086.0,0,63.0,0,8.0,0
20200604,164.0,0,105.0,0,136.0,0,11.0,0,0.0,0,0.0,0,121.0,0,10034.0,0,67.0,0,8.0,0
20200605,145.0,0,112.0,0,138.0,0,53.0,0,0.0,0,14.0,0,194.0,0,9971.0,0,58.0,0,6.0,0
20200606,187.0,0,72.0,0,108.0,0,30.0,0,0.0,0,98.0,0,234.0,0,9994.0,0,75.0,0,5.0,0
20200607,166.0,0,81.0,0,134.0,0,38.0,0,0.0,0,20.0,0,189.0,0,10094.0,0,76.0,0,5.0,0
20200608,201.0,0,104.0,0,135.0,0,21.0,0,0.0,0,0.0,0,212.0,0,10188.0,0,64.0,0,7.0,0
20200609,164.0,0,106.0,0,153.0,0,45.0,0,0.0,0,0.0,0,229.0,0,10200.0,0,56.0,0,7.0,0
20200610,214.0,0,127.0,0,146.0,0,0.0,0,0.0,0,52.0,0,249.0,0,10151.0,0,83.0,0,8.0,0
20200611,214.0,0,109.0,0,161.0,0,17.0,0,0.0,0,8.0,0,108.0,0,10114.0,0,80.0,0,8.0,0
20200612,251.0,0,137.0,0,176.0,0,19.0,0,0.0,0,24.0,0,156.0,0,10054.0,0,81.0,0,6.0,0
20200613,229.0,0,123.0,0,187.0,0,74.0,0,0.0,0,16.0,0,192.0,0,10084.0,0,69.0,0,4.0,0
20200614,253.0,0,129.0,0,179.0,0,80.0,0,0.0,0,0.0,0,302.0,0,10140.0,0,70.0,0,3.0,0
20200615,249.0,0,115.0,0,184.0,0,77.0,0,0.0,0,10.0,0,305.0,0,10161.0,0,73.0,0,3.0,0
20200616,226.0,0,135.0,0,192.0,0,89.0,0,0.0,0,2.0,0,299.0,0,10141.0,0,68.0,0,5.0,0
20200617,191.0,0,128.0,0,177.0,0,5.0,0,0.0,0,124.0,0,273.0,0,10124.0,0,75.0,0,6.0,0
20200618,208.0,0,138.0,0,164.0,0,28.0,0,0.0,0,86.0,0,164.0,0,10103.0,0,87.0,0,7.0,0
20200619,230.0,0,134.0,0,171.0,0,9.0,0,0.0,0,4.0,0,149.0,0,10143.0,0,81.0,0,7.0,0
20200620,239.0,0,118.0,0,174.0,0,59.0,0,0.0,0,12.0,0,191.0,0,10193.0,0,73.0,0,5.0,0
20200621,239.0,0,141.0,0,190.0,0,57.0,0,0.0,0,0.0,0,280.0,0,10171.0,0,67.0,0,6.0,0
20200622,286.0,0,103.0,0,171.0,0,141.0,0,0.0,0,0.0,0,292.0,0,10246.0,0,60.0,0,0.0,0
20200623,326.0,0,118.0,0,202.0,0,137.0,0,0.0,0,0.0,0,402.0,1,10234.0,0,58.0,0,0.0,0
20200624,334.0,0,167.0,0,246.0,0,137.0,0,0.0,0,0.0,0,388.0,1,10199.0,0,50.0,0,0.0,0
20200625,310.0,0,183.0,0,259.0,0,137.0,0,0.0,0,0.0,0,389.0,1,10150.0,0,48.0,0,0.0,0
20200626,214.0,1,194.0,0,252.0,1,109.0,0,0.0,0,36.0,0,380.0,1,10088.0,0,59.0,0,3.0,0
20200627,220.0,0,153.0,0,184.0,0,21.0,0,0.0,0,6.0,0,321.0,0,10051.0,0,78.0,0,7.0,0
20200628,217.0,0,123.0,0,171.0,0,68.0,0,0.0,0,18.0,0,198.0,0,10094.0,0,64.0,0,5.0,0
20200629,201.0,0,122.0,0,169.0,0,19.0,0,0.0,0,0.0,0,283.0,0,10098.0,0,60.0,0,7.0,0
20200630,226.0,0,128.0,0,164.0,0,1.0,0,0.0,0,6.0,0,211.0,0,10072.0,0,77.0,0,8.0,0
20200701,225.0,0,137.0,0,181.0,0,30.0,0,0.0,0,20.0,0,147.0,0,10058.0,0,76.0,0,7.0,0
20200702,225.0,0,119.0,0,172.0,0,53.0,0,0.0,0,24.0,0,211.0,0,10114.0,0,75.0,0,6.0,0
20200703,214.0,0,121.0,0,173.0,0,50.0,0,0.0,0,30.0,0,253.0,0,10157.0,0,72.0,0,6.0,0
20200704,230.0,0,145.0,0,179.0,0,1.0,0,0.0,0,0.0,0,258.0,0,10109.0,0,84.0,0,8.0,0
20200705,205.0,0,168.0,0,199.0,0,94.0,0,0.0,0,0.0,0,153.0,0,10110.0,0,60.0,0,5.0,0
20200706,226.0,0,114.0,0,159.0,0,41.0,0,0.0,0,0.0,0,342.0,0,10194.0,0,59.0,0,4.0,0
20200707,204.0,0,113.0,0,169.0,0,38.0,0,0.0,0,82.0,0,222.0,0,10200.0,0,66.0,0,6.0,0
20200708,206.0,0,132.0,0,168.0,0,1.0,0,0.0,0,22.0,0,200.0,0,10147.0,0,93.0,0,8.0,0
20200709,197.0,0,157.0,0,181.0,0,0.0,0,0.0,0,28.0,0,129.0,0,10117.0,0,89.0,0,8.0,0
20200710,215.0,0,123.0,0,160.0,0,48.0,0,0.0,0,0.0,0,122.0,0,10180.0,0,66.0,0,6.0,0
20200711,252.0,0,87.0,0,151.0,0,94.0,0,0.0,0,0.0,0,279.0,0,10265.0,0,56.0,0,2.0,0
20200712,262.0,0,99.0,0,176.0,0,129.0,0,0.0,0,0.0,0,320.0,0,10277.0,0,53.0,0,1.0,0
20200713,231.0,0,127.0,0,194.0,0,70.0,0,0.0,0,12.0,0,366.0,0,10229.0,0,56.0,0,5.0,0
20200714,194.0,0,152.0,0,191.0,0,15.0,0,0.0,0,0.0,0,290.0,0,10164.0,0,71.0,0,7.0,0
20200715,241.0,0,135.0,0,164.0,0,6.0,0,0.0,0,0.0,0,196.0,0,10162.0,0,69.0,0,8.0,0
20200716,285.0,0,160.0,0,201.0,0,22.0,0,0.0,0,0.0,0,133.0,0,10203.0,0,,9,8.0,0
20200717,263.0,0,169.0,0,227.0,0,101.0,0,0.0,0,0.0,0,220.0,0,10206.0,0,57.0,0,4.0,0
20200718,214.0,0,150.0,0,206.0,0,75.0,0,0.0,0,8.0,0,351.0,0,10182.0,0,61.0,0,5.0,0
20200719,226.0,0,141.0,0,178.0,0,15.0,0,0.0,0,0.0,0,307.0,0,10180.0,0,67.0,0,7.0,0
20200720,227.0,0,105.0,0,166.0,0,136.0,0,0.0,0,0.0,0,198.0,0,10231.0,0,51.0,0,1.0,0
20200721,263.0,0,102.0,0,164.0,0,113.0,0,0.0,0,0.0,0,377.0,1,10260.0,0,48.0,0,1.0,0
20200722,266.0,0,136.0,0,199.0,0,97.0,0,0.0,0,0.0,0,360.0,1,10233.0,0,50.0,0,4.0,0
20200723,256.0,0,133.0,0,199.0,0,40.0,0,0.0,0,0.0,0,325.0,0,10160.0,0,56.0,0,5.0,0
20200724,230.0,0,161.0,0,209.0,0,11.0,0,0.0,0,0.0,0,245.0,0,10123.0,0,68.0,0,6.0,0
20200725,237.0,0,174.0,0,202.0,0,0.0,0,0.0,0,76.0,0,180.0,0,10076.0,0,83.0,0,7.0,0
20200726,216.0,0,125.0,0,181.0,0,33.0,0,0.0,0,40.0,0,129.0,0,10107.0,0,77.0,0,5.0,0
20200727,216.0,0,155.0,0,186.0,0,4.0,0,0.0,0,10.0,0,196.0,0,10076.0,0,85.0,0,8.0,0
20200728,245.0,0,124.0,0,170.0,0,61.0,0,0.0,0,0.0,0,128.0,0,10144.0,0,60.0,0,3.0,0
20200729,298.0,0,95.0,0,170.0,0,101.0,0,0.0,0,0.0,0,256.0,0,10200.0,0,57.0,0,3.0,0
20200730,378.0,0,129.0,0,214.0,0,137.0,0,0.0,0,0.0,0,337.0,0,10180.0,0,47.0,0,1.0,0
20200731,277.0,0,165.0,0,271.0,0,96.0,0,0.0,0,0.0,0,351.0,1,10116.0,0,47.0,0,2.0,0
20200801,254.0,0,157.0,0,217.0,0,94.0,0,0.0,0,0.0,0,305.0,0,10150.0,0,60.0,0,4.0,0
20200802,235.0,0,116.0,0,185.0,0,88.0,0,0.0,0,0.0,0,299.0,0,10164.0,0,57.0,0,4.0,0
20200803,249.0,0,138.0,0,186.0,0,91.0,0,0.0,0,0.0,0,303.0,0,10159.0,0,52.0,0,5.0,0
20200804,268.0,0,110.0,0,179.0,0,87.0,0,0.0,0,0.0,0,289.0,0,10159.0,0,58.0,0,3.0,0
20200805,297.0,0,156.0,0,212.0,0,58.0,0,0.0,0,0.0,0,275.0,0,10130.0,0,61.0,0,6.0,0
20200806,364.0,0,182.0,0,239.0,0,52.0,0,0.0,0,0.0,0,270.0,0,10169.0,0,66.0,0,5.0,0
20200807,334.0,0,159.0,0,261.0,0,95.0,0,0.0,0,0.0,0,232.0,0,10178.0,0,46.0,0,2.0,0
20200808,338.0,0,207.0,0,271.0,0,54.0,0,0.0,0,0.0,0,278.0,0,10189.0,0,56.0,0,6.0,0
20200809,355.0,0,173.0,0,256.0,0,99.0,0,0.0,0,0.0,0,256.0,0,10176.0,0,61.0,0,4.0,0
20200810,357.0,0,187.0,0,271.0,0,113.0,0,0.0,0,0.0,0,290.0,0,10139.0,0,56.0,0,2.0,0
20200811,354.0,0,212.0,0,284.0,0,91.0,0,0.0,0,0.0,0,297.0,0,10140.0,0,50.0,0,4.0,0
20200812,284.0,1,217.0,0,286.0,1,72.0,0,0.0,0,14.0,0,267.0,0,10129.0,0,57.0,0,2.0,0
20200813,202.0,1,193.0,0,239.0,1,34.0,0,0.0,0,18.0,0,227.0,0,10123.0,0,76.0,0,6.0,0
20200814,211.0,0,172.0,0,187.0,0,0.0,0,0.0,0,8.0,0,152.0,0,10138.0,0,89.0,0,8.0,0
20200815,248.0,0,165.0,0,188.0,0,0.0,0,0.0,0,0.0,0,75.0,0,10145.0,0,93.0,0,8.0,0
20200816,251.0,0,173.0,0,211.0,0,13.0,0,0.0,0,8.0,0,76.0,0,10106.0,0,78.0,0,6.0,0
20200817,250.0,0,150.0,0,201.0,0,59.0,0,0.0,0,34.0,0,152.0,0,10079.0,0,77.0,0,5.0,0
20200818,206.0,0,162.0,0,206.0,0,52.0,0,0.0,0,50.0,0,223.0,0,10089.0,0,73.0,0,5.0,0
20200819,258.0,0,148.0,0,177.0,0,0.0,0,0.0,0,116.0,0,182.0,0,10033.0,0,95.0,0,6.0,0
20200820,239.0,0,160.0,0,209.0,0,116.0,0,0.0,0,0.0,0,85.0,0,10027.0,0,64.0,0,4.0,0
20200821,244.0,0,175.0,0,207.0,0,42.0,0,0.0,0,0.0,0,287.0,0,10035.0,0,65.0,0,6.0,0
20200822,236.0,0,163.0,0,204.0,0,84.0,0,0.0,0,2.0,0,209.0,0,10118.0,0,64.0,0,4.0,0
20200823,237.0,0,147.0,0,191.0,0,44.0,0,0.0,0,0.0,0,253.0,0,10163.0,0,67.0,0,6.0,0
20200824,224.0,0,135.0,0,186.0,0,21.0,0,0.0,0,134.0,0,208.0,0,10152.0,0,77.0,0,7.0,0
20200825,236.0,0,155.0,0,189.0,0,9.0,0,0.0,0,10.0,0,176.0,0,10016.0,0,83.0,0,8.0,0
20200826,183.0,1,152.0,0,194.0,1,48.0,0,0.0,0,0.0,0,135.0,0,10122.0,0,62.0,0,6.0,0
20200827,203.0,0,129.0,0,156.0,0,9.0,0,0.0,0,116.0,0,194.0,0,10105.0,0,83.0,0,7.0,0
20200828,163.0,1,129.0,0,166.0,1,36.0,0,0.0,0,68.0,0,105.0,0,10011.0,0,84.0,0,7.0,0
20200829,179.0,0,112.0,0,138.0,0,6.0,0,0.0,0,4.0,0,176.0,0,10088.0,0,78.0,0,8.0,0
20200830,184.0,0,116.0,0,148.0,0,22.0,0,0.0,0,0.0,0,123.0,0,10177.0,0,67.0,0,8.0,0
20200831,209.0,0,81.0,0,132.0,0,29.0,0,0.0,0,0.0,0,134.0,0,10219.0,0,64.0,0,5.0,0
20200901,204.0,0,66.0,0,138.0,0,106.0,0,0.0,0,0.0,0,195.0,0,10208.0,0,63.0,0,1.0,0
20200902,224.0,0,91.0,0,148.0,0,36.0,0,0.0,0,10.0,0,239.0,0,10190.0,0,76.0,0,5.0,0
20200903,208.0,0,154.0,0,189.0,0,0.0,0,0.0,0,14.0,0,136.0,0,10159.0,0,83.0,0,8.0,0
20200904,201.0,0,124.0,0,166.0,0,24.0,0,0.0,0,6.0,0,93.0,0,10208.0,0,73.0,0,7.0,0
20200905,205.0,0,95.0,0,148.0,0,80.0,0,0.0,0,0.0,0,153.0,0,10212.0,0,68.0,0,3.0,0
20200906,219.0,0,101.0,0,153.0,0,44.0,0,0.0,0,0.0,0,201.0,0,10210.0,0,70.0,0,6.0,0
20200907,257.0,0,99.0,0,159.0,0,10.0,0,0.0,0,0.0,0,179.0,0,10232.0,0,77.0,0,5.0,0
20200908,223.0,0,137.0,0,197.0,0,29.0,0,0.0,0,0.0,0,142.0,0,10242.0,0,79.0,0,7.0,0
20200909,203.0,0,143.0,0,183.0,0,11.0,0,0.0,0,0.0,0,150.0,0,10233.0,0,75.0,0,4.0,0
20200910,203.0,0,91.0,0,147.0,0,84.0,0,0.0,0,0.0,0,121.0,0,10232.0,0,60.0,0,4.0,0
20200911,227.0,0,87.0,0,145.0,0,42.0,0,0.0,0,2.0,0,211.0,0,10173.0,0,67.0,0,5.0,0
20200912,255.0,0,123.0,0,175.0,0,78.0,0,0.0,0,0.0,0,184.0,0,10195.0,0,65.0,0,3.0,0
20200913,295.0,0,128.0,0,191.0,0,109.0,0,0.0,0,0.0,0,213.0,0,10234.0,0,72.0,0,0.0,0
20200914,294.0,0,113.0,0,204.0,0,108.0,0,0.0,0,0.0,0,231.0,1,10214.0,0,65.0,0,0.0,0
20200915,265.0,0,148.0,0,221.0,0,83.0,0,0.0,0,0.0,0,226.0,1,10180.0,0,66.0,0,2.0,0
20200916,225.0,0,185.0,0,225.0,0,59.0,0,0.0,0,0.0,0,195.0,0,10237.0,0,65.0,0,6.0,0
20200917,219.0,0,128.0,0,176.0,0,104.0,0,0.0,0,0.0,0,179.0,0,10281.0,0,62.0,0,2.0,0
20200918,252.0,0,97.0,0,158.0,0,98.0,0,0.0,0,0.0,0,220.0,1,10226.0,0,63.0,0,0.0,0
20200919,252.0,0,126.0,0,189.0,0,96.0,0,0.0,0,0.0,0,212.0,0,10174.0,0,61.0,0,1.0,0
20200920,248.0,0,137.0,0,194.0,0,94.0,0,0.0,0,0.0,0,202.0,0,10186.0,0,65.0,0,0.0,0
20200921,257.0,0,138.0,0,193.0,0,73.0,0,0.0,0,0.0,0,194.0,0,10174.0,0,70.0,0,3.0,0
20200922,186.0,1,122.0,0,189.0,1,84.0,0,0.0,0,10.0,0,173.0,0,10095.0,0,71.0,0,2.0,0
20200923,168.0,1,152.0,0,169.0,1,1.0,0,0.0,0,70.0,0,165.0,0,10003.0,0,86.0,0,7.0,0
20200924,150.0,0,81.0,0,124.0,0,27.0,0,0.0,0,36.0,0,86.0,0,9961.0,0,81.0,0,5.0,0
20200925,136.0,0,64.0,0,107.0,0,54.0,0,0.0,0,0.0,0,112.0,0,10025.0,0,67.0,0,4.0,0
20200926,145.0,0,66.0,0,101.0,0,48.0,0,0.0,0,0.0,0,164.0,0,10115.0,0,65.0,0,4.0,0
20200927,182.0,0,95.0,0,120.0,0,6.0,0,0.0,0,0.0,0,146.0,0,10128.0,0,66.0,0,8.0,0
20200928,196.0,0,77.0,0,129.0,0,56.0,0,0.0,0,20.0,0,92.0,0,10136.0,0,73.0,0,6.0,0
20200929,180.0,0,108.0,0,152.0,0,40.0,0,0.0,0,0.0,0,156.0,0,10150.0,0,81.0,0,6.0,0
20200930,163.0,0,99.0,0,139.0,0,5.0,0,0.0,0,32.0,0,130.0,0,10072.0,0,88.0,0,5.0,0
20201001,142.0,0,109.0,0,136.0,0,21.0,0,0.0,0,44.0,0,74.0,0,9973.0,0,78.0,0,6.0,0
